Year,Field,Rank,University,Count
1984,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
1984,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,1
1984,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,133
1984,5.1 Humanmedizin,Professors,UZH,83
1984,5.1 Humanmedizin,Other Lecturers,UZH,427
1984,5.1 Humanmedizin,Assistants & Research Staff,UZH,409
1984,5.2 Zahnmedizin,Professors,UZH,8
1984,5.2 Zahnmedizin,Other Lecturers,UZH,35
1984,5.2 Zahnmedizin,Assistants & Research Staff,UZH,90
1984,5.3 Veterinärmedizin,Professors,UZH,15
1984,5.3 Veterinärmedizin,Other Lecturers,UZH,40
1984,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,110
1984,5.4 Pharmazie,Professors,UZH,5
1984,5.4 Pharmazie,Other Lecturers,UZH,1
1984,5.4 Pharmazie,Assistants & Research Staff,UZH,0
1984,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
1984,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
1984,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,1
1984,6.1 Bauwesen und Geodäsie,Professors,UZH,0
1984,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
1984,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
1984,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
1984,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
1984,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
1984,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
1984,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
1984,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
1984,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
1984,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
1984,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
1984,7 Interdisziplinäre und Andere,Professors,UZH,0
1984,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
1984,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
1984,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
1984,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
1984,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
1984,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
1984,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
1984,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
1984,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
1984,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
1984,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
1984,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
1984,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
1984,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
1984,99.99 Fach nicht zuteilbar,Professors,UZH,0
1984,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
1984,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,0
1984,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
1984,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
1984,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
1984,8.1 Zentrale Verwaltung,Professors,UZH,0
1984,8.1 Zentrale Verwaltung,Other Lecturers,UZH,0
1984,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,0
1984,8.2 Zentrale Bibliotheken,Professors,UZH,0
1984,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
1984,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
1984,8.3 Technische Dienste und Logistik,Professors,UZH,0
1984,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
1984,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
1984,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
1984,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
1984,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
1985,1.1 Theologie,Professors,UZH,12
1985,1.1 Theologie,Other Lecturers,UZH,27
1985,1.1 Theologie,Assistants & Research Staff,UZH,32
1985,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,41
1985,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,163
1985,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,77
1985,1.3 Historische und Kulturwissenschaften,Professors,UZH,28
1985,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,82
1985,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,75
1985,1.4 Sozialwissenschaften,Professors,UZH,19
1985,1.4 Sozialwissenschaften,Other Lecturers,UZH,166
1985,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,86
1985,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
1985,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,1
1985,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,425
1985,2 Wirtschaftswissenschaften,Professors,UZH,24
1985,2 Wirtschaftswissenschaften,Other Lecturers,UZH,83
1985,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,112
1985,3 Recht,Professors,UZH,26
1985,3 Recht,Other Lecturers,UZH,67
1985,3 Recht,Assistants & Research Staff,UZH,105
1985,4.1 Exakte Wissenschaften,Professors,UZH,25
1985,4.1 Exakte Wissenschaften,Other Lecturers,UZH,44
1985,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,58
1985,4.2 Naturwissenschaften,Professors,UZH,44
1985,4.2 Naturwissenschaften,Other Lecturers,UZH,183
1985,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,236
1985,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
1985,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,2
1985,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,148
1985,5.1 Humanmedizin,Professors,UZH,81
1985,5.1 Humanmedizin,Other Lecturers,UZH,432
1985,5.1 Humanmedizin,Assistants & Research Staff,UZH,405
1985,5.2 Zahnmedizin,Professors,UZH,9
1985,5.2 Zahnmedizin,Other Lecturers,UZH,33
1985,5.2 Zahnmedizin,Assistants & Research Staff,UZH,90
1985,5.3 Veterinärmedizin,Professors,UZH,15
1985,5.3 Veterinärmedizin,Other Lecturers,UZH,48
1985,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,106
1985,5.4 Pharmazie,Professors,UZH,5
1985,5.4 Pharmazie,Other Lecturers,UZH,1
1985,5.4 Pharmazie,Assistants & Research Staff,UZH,0
1985,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
1985,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
1985,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,1
1985,6.1 Bauwesen und Geodäsie,Professors,UZH,0
1985,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
1985,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
1985,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
1985,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
1985,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
1985,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
1985,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
1985,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
1985,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
1985,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
1985,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
1985,7 Interdisziplinäre und Andere,Professors,UZH,0
1985,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
1985,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
1985,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
1985,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
1985,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
1985,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
1985,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
1985,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
1985,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
1985,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
1985,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
1985,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
1985,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
1985,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
1985,99.99 Fach nicht zuteilbar,Professors,UZH,0
1985,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
1985,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,0
1985,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
1985,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
1985,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
1985,8.1 Zentrale Verwaltung,Professors,UZH,0
1985,8.1 Zentrale Verwaltung,Other Lecturers,UZH,0
1985,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,0
1985,8.2 Zentrale Bibliotheken,Professors,UZH,0
1985,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
1985,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
1985,8.3 Technische Dienste und Logistik,Professors,UZH,0
1985,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
1985,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
1985,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
1985,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
1985,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
1986,1.1 Theologie,Professors,UZH,12
1986,1.1 Theologie,Other Lecturers,UZH,24
1986,1.1 Theologie,Assistants & Research Staff,UZH,28
1986,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,42
1986,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,160
1986,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,78
1986,1.3 Historische und Kulturwissenschaften,Professors,UZH,29
1986,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,82
1986,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,73
1986,1.4 Sozialwissenschaften,Professors,UZH,19
1986,1.4 Sozialwissenschaften,Other Lecturers,UZH,194
1986,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,83
1986,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
1986,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,1
1986,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,424
1986,2 Wirtschaftswissenschaften,Professors,UZH,24
1986,2 Wirtschaftswissenschaften,Other Lecturers,UZH,88
1986,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,123
1986,3 Recht,Professors,UZH,24
1986,3 Recht,Other Lecturers,UZH,69
1986,3 Recht,Assistants & Research Staff,UZH,88
1986,4.1 Exakte Wissenschaften,Professors,UZH,25
1986,4.1 Exakte Wissenschaften,Other Lecturers,UZH,43
1986,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,64
1986,4.2 Naturwissenschaften,Professors,UZH,42
1986,4.2 Naturwissenschaften,Other Lecturers,UZH,200
1986,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,243
1986,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,1
1986,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,2
1986,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,143
1986,5.1 Humanmedizin,Professors,UZH,82
1986,5.1 Humanmedizin,Other Lecturers,UZH,438
1986,5.1 Humanmedizin,Assistants & Research Staff,UZH,410
1986,5.2 Zahnmedizin,Professors,UZH,9
1986,5.2 Zahnmedizin,Other Lecturers,UZH,40
1986,5.2 Zahnmedizin,Assistants & Research Staff,UZH,88
1986,5.3 Veterinärmedizin,Professors,UZH,15
1986,5.3 Veterinärmedizin,Other Lecturers,UZH,51
1986,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,113
1986,5.4 Pharmazie,Professors,UZH,5
1986,5.4 Pharmazie,Other Lecturers,UZH,1
1986,5.4 Pharmazie,Assistants & Research Staff,UZH,0
1986,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
1986,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
1986,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,1
1986,6.1 Bauwesen und Geodäsie,Professors,UZH,0
1986,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
1986,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
1986,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
1986,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
1986,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
1986,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
1986,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
1986,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
1986,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
1986,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
1986,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
1986,7 Interdisziplinäre und Andere,Professors,UZH,0
1986,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
1986,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
1986,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
1986,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
1986,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
1986,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
1986,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
1986,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
1986,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
1986,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
1986,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
1986,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
1986,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
1986,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
1986,99.99 Fach nicht zuteilbar,Professors,UZH,0
1986,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
1986,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,0
1986,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
1986,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
1986,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
1986,8.1 Zentrale Verwaltung,Professors,UZH,0
1986,8.1 Zentrale Verwaltung,Other Lecturers,UZH,0
1986,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,0
1986,8.2 Zentrale Bibliotheken,Professors,UZH,0
1986,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
1986,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
1986,8.3 Technische Dienste und Logistik,Professors,UZH,0
1986,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
1986,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
1986,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
1986,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
1986,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
1987,1.1 Theologie,Professors,UZH,11
1987,1.1 Theologie,Other Lecturers,UZH,24
1987,1.1 Theologie,Assistants & Research Staff,UZH,34
1987,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,42
1987,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,149
1987,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,80
1987,1.3 Historische und Kulturwissenschaften,Professors,UZH,28
1987,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,88
1987,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,73
1987,1.4 Sozialwissenschaften,Professors,UZH,21
1987,1.4 Sozialwissenschaften,Other Lecturers,UZH,203
1987,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,92
1987,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
1987,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,0
1987,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,418
1987,2 Wirtschaftswissenschaften,Professors,UZH,23
1987,2 Wirtschaftswissenschaften,Other Lecturers,UZH,82
1987,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,136
1987,3 Recht,Professors,UZH,25
1987,3 Recht,Other Lecturers,UZH,71
1987,3 Recht,Assistants & Research Staff,UZH,93
1987,4.1 Exakte Wissenschaften,Professors,UZH,25
1987,4.1 Exakte Wissenschaften,Other Lecturers,UZH,39
1987,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,62
1987,4.2 Naturwissenschaften,Professors,UZH,43
1987,4.2 Naturwissenschaften,Other Lecturers,UZH,200
1987,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,242
1987,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,1
1987,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,1
1987,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,142
1987,5.1 Humanmedizin,Professors,UZH,82
1987,5.1 Humanmedizin,Other Lecturers,UZH,450
1987,5.1 Humanmedizin,Assistants & Research Staff,UZH,419
1987,5.2 Zahnmedizin,Professors,UZH,8
1987,5.2 Zahnmedizin,Other Lecturers,UZH,47
1987,5.2 Zahnmedizin,Assistants & Research Staff,UZH,85
1987,5.3 Veterinärmedizin,Professors,UZH,16
1987,5.3 Veterinärmedizin,Other Lecturers,UZH,51
1987,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,106
1987,5.4 Pharmazie,Professors,UZH,4
1987,5.4 Pharmazie,Other Lecturers,UZH,2
1987,5.4 Pharmazie,Assistants & Research Staff,UZH,0
1987,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
1987,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
1987,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,1
1987,6.1 Bauwesen und Geodäsie,Professors,UZH,0
1987,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
1987,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
1987,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
1987,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
1987,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
1987,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
1987,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
1987,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
1987,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
1987,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
1987,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
1987,7 Interdisziplinäre und Andere,Professors,UZH,0
1987,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
1987,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
1987,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
1987,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
1987,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
